id,title,lat,lon,street,zip,city,plug,open,parking,network,payment_text,operator,access,electricity_mix,charge_type,payment_mode,payment_RFID,payment_OTHERS,imga,img,info,payment_APP,payment_PLUG-N-CHARGE,times,payment_CREDIT-CARD,payment_DEBIT-CARD
64638,Ladestation Pforzheimer Straße 156,48.93418700,8.44073300,Pforzheimer Straße 156,76275,Ettlingen,0,1.0,,,,next step mobility GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64641,Ladestation Leopoldring 8,48.85421600,8.19971900,Leopoldring 8,76437,Rastatt,0,1.0,,,,Stadtwerke Rastatt GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64646,Ladestation Sinzheimer Straße 1B,48.78652100,8.19378300,Sinzheimer Straße 1B,76532,Baden-Baden,0,1.0,,,,Stadtwerke Baden-Baden,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64647,Ladestation Beuernerstraße 12,48.74307700,8.26175100,Beuernerstraße 12,76534,Baden-Baden,0,1.0,,,,Stadtwerke Baden-Baden,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64649,Ladestation Vogelgartenweg 3,49.22091200,8.65200000,Vogelgartenweg 3,76669,Bad Schönborn,0,1.0,,,,Privatperson,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
64651,Ladestation Kronenstraße 15,48.46907100,7.93643800,Kronenstraße 15,77652,Offenburg,0,1.0,,,,E-Werk Mittelbaden AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64652,Ladestation Okenstrasse 74,48.48146280,7.94686010,Okenstrasse 74,77652,Offenburg,0,1.0,,,,Kaufland Vertrieb 7 GmbH & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64653,Ladestation Rathausplatz 1*1,48.57175300,7.81326800,Rathausplatz 1,77694,Kehl,0,1.0,,,,E-Werk Mittelbaden AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64654,Ladestation Hafenstraße,48.57702700,7.80534900,Hafenstraße,77694,Kehl,0,1.0,,,,E-Werk Mittelbaden AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64655,Ladestation Hafenstraße 19,48.58175000,7.80555600,Hafenstraße 19,77694,Kehl,0,1.0,,,,E-Werk Mittelbaden AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64656,Ladestation Eisenbahnstraße 4,48.52886800,8.07764900,Eisenbahnstraße 4,77704,Oberkirch,0,1.0,2,Ladenetz.de,,Stadtwerke Oberkirch GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,KWH,1.0,,,,,,,,,
64657,Ladestation Hauptstr. 23a,48.52979400,8.08168800,Hauptstr. 23a,77704,Oberkirch,0,1.0,2,Ladenetz.de,,Stadtwerke Oberkirch GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
64658,Ladestation Hauptstraße 38,48.28783300,8.11475400,Hauptstraße 38,77716,Fischerbach,0,1.0,,,,E-Werk Mittelbaden AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64659,Ladestation In den Brachfelden 6,48.28651200,8.18755600,In den Brachfelden 6,77756,Hausach,0,1.0,,,,E-Werk Mittelbaden AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64660,Ladestation Talstraße 96,48.38339000,8.14419400,Talstraße 96,77784,Oberharmersbach,0,1.0,,,,E-Werk Mittelbaden AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64661,Ladestation Waldstraße 0,48.51946200,8.11453300,Waldstraße 0,77794,Lautenbach,0,1.0,2,Ladenetz.de,,Stadtwerke Oberkirch GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,KWH,1.0,,,,,,,,,
64662,Ladestation Bühlertalstraße 71,48.69577590,8.14700500,Bühlertalstraße 71,77815,Bühl,0,1.0,,,,Kaufland Vertrieb 35 GmbH & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64663,Ladestation Roland-Mack-Ring 1 (Rulantica),48.26279900,7.74171800,Roland-Mack-Ring 1 (Rulantica),77977,Rust,0,1.0,,,,badenova AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64664,Ladestation Am Hoptbühl 2,48.05972220,8.46777800,Am Hoptbühl 2,78048,Villingen-Schwenningen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64665,Ladestation Luisenstrasse 7,48.01804100,8.53171800,Luisenstrasse 7,78073,Bad Dürrheim,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64666,Ladestation Steigstr.4,48.13251500,8.52764600,Steigstr.4,78078,Niedereschach,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64667,Ladestation St.-Gallus-Straße,48.01237000,8.46947900,St.-Gallus-Straße,78086,Brigachtal,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64668,Ladestation Waldstraße 8,48.14062000,8.41890000,Waldstraße 8,78126,Königsfeld im Schwarzwald,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64669,Ladestation Josef-Hepting-Straße 8,48.04492000,8.30425000,Josef-Hepting-Straße 8,78147,Vöhrenbach,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64670,Ladestation Prinz-Fritzi-Allee 2,47.94881000,8.50191000,Prinz-Fritzi-Allee 2,78166,Donaueschingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64671,Ladestation Bühlstraße 48,47.94231000,8.49769000,Bühlstraße 48,78166,Donaueschingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64672,Ladestation Hauptstraße 58,47.83982000,8.53166000,Hauptstraße 58,78176,Blumberg,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64673,Ladestation Waldshuter Straße 35,47.83641000,8.55695000,Waldshuter Straße 35,78176,Blumberg,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64674,Ladestation Bahnhoferstraße 10,47.92919000,8.49049000,Bahnhoferstraße 10,78183,Hüfingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64675,Ladestation Kleine Breite 2,47.92419000,8.64159000,Kleine Breite 2,78187,Geisingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64676,Ladestation Talmannsberg 2*1,47.92547700,8.74477400,Talmannsberg 2,78194,Immendingen,0,1.0,,,,Mercedes-Benz AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64677,Ladestation Talmannsberg 2*2,47.92547700,8.74486000,Talmannsberg 2,78194,Immendingen,0,1.0,,,,Mercedes-Benz AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64678,Ladestation Blaumeerstraße 12,47.92939000,8.44661000,Blaumeerstraße 12,78199,Bräunlingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64679,Ladestation Ballenbergstraße 5,47.85480000,8.76988000,Ballenbergstraße 5,78234,Engen,0,1.0,,,,Stadtwerke Engen GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64680,Ladestation Am Sportgelände ,47.76406000,8.77645000,Am Sportgelände ,78247,Hilzingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64681,Ladestation Marktstr.3,47.81672400,8.66001700,Marktstr.3,78250,Tengen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64682,Ladestation Friedrich-Werber-Straße 3,47.73683500,8.96645500,Friedrich-Werber-Straße 3,78315,Radolfzell am Bodensee,0,1.0,,,,Stadtwerke Radolfzell GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64683,Ladestation Unterdorfstraße 14,47.73991500,9.00245200,Unterdorfstraße 14,78315,Radolfzell am Bodensee,0,1.0,,,,Stadtwerke Radolfzell GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64684,Ladestation Karl-Wolf-Straße 0,47.73909100,8.95460900,Karl-Wolf-Straße 0,78315,Radolfzell am Bodensee,0,1.0,,,,Stadtwerke Radolfzell GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64685,Ladestation Badenerstraße 20,47.77222100,8.98416100,Badenerstraße 20,78315,Radolfzell am Bodensee,0,1.0,,,,Stadtwerke Radolfzell GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64686,Ladestation Neuhäusleweg 1,47.74821500,8.92564600,Neuhäusleweg 1,78315,Radolfzell am Bodensee,0,1.0,,,,Stadtwerke Radolfzell GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64687,Ladestation Am Bahnhof 7,47.78779600,8.97614100,Am Bahnhof 7,78315,Radolfzell am Bodensee,0,1.0,,,,Stadtwerke Radolfzell GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64688,Ladestation Dettelbachstraße 29,47.78779600,8.97614100,Dettelbachstraße 29,78315,Radolfzell am Bodensee,0,1.0,,,,Stadtwerke Radolfzell GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64689,Ladestation Zähringerplatz / Ecke Sankt-Gebhard-Platz,47.67127400,9.18304400,Zähringerplatz / Ecke Sankt-Gebhard-Platz,78464,Konstanz,0,1.0,,,,Stadtwerke Konstanz GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64690,Ladestation Saline 5,48.14889560,8.63949040,Saline 5,78628,Rottweil,0,1.0,,,,Kaufland Vertrieb BETA GmbH & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64691,Ladestation Raiffeisenstraße 2-4,48.17097100,8.57648730,Raiffeisenstraße 2-4,78658,Zimmern ob Rottweil,0,1.0,,,,Kaufland Dienstleistung Süd-West GmbH & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64692,Ladestation Ostlandstrasse 8,48.18488900,8.41017300,Ostlandstrasse 8,78739,Hardt,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64693,Ladestation Prinz-Eugen-Straße 1,47.98428000,7.84783600,Prinz-Eugen-Straße 1,79102,Freiburg im Breisgau,0,1.0,,,,badenova AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64694,Ladestation Güterhallenstraße 15,48.01257000,7.84960500,Güterhallenstraße 15,79106,Freiburg im Breisgau,0,1.0,,,,badenova AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64695,Ladestation Hugstetter Straße 64,48.00526500,7.83959500,Hugstetter Straße 64,79106,Freiburg im Breisgau,0,1.0,,,,badenova AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64696,Ladestation Emmy-Noether-Strasse 2,48.01188000,7.83630000,Emmy-Noether-Strasse 2,79110,Freiburg im Breisgau,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64697,Ladestation Munzinger Strasse 3,47.98773600,7.79498000,Munzinger Strasse 3,79111,Freiburg im Breisgau,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64698,Mozartstraße,48.09223600,7.95321300,Mozartstraße,79183,Waldkirch,0,1.0,2,Ladenetz.de,,Stadtwerke Waldkirch GmbH,PUBLIC.STREET,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,files/upload/ladesaeule/1627375181.jpg,assets/images/c/1627375181-0b01a88c.jpg,,,,,,
64699,Schlettstadtallee,48.09418100,7.95892000,Schlettstadtallee,79183,Waldkirch,0,1.0,2,Ladenetz.de,,Stadtwerke Waldkirch GmbH,PUBLIC.STREET,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,files/upload/ladesaeule/1627375904.jpg,assets/images/f/1627375904-45e539df.jpg,,,,,,
64700,Am Stadtrain,48.09104300,7.95735400,Am Stadtrain,79183,Waldkirch,0,1.0,2,Ladenetz.de,,Stadtwerke Waldkirch GmbH,PUBLIC.STREET,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,files/upload/ladesaeule/1627376506.jpg,assets/images/c/1627376506-12a8007c.jpg,,,,,,
64701,Blumenstraße,48.09304200,7.95951800,Blumenstraße,79183,Waldkirch,0,1.0,2,,,Stadtwerke Waldkirch GmbH,PUBLIC.STREET,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,files/upload/ladesaeule/1627374936.jpg,assets/images/7/1627374936-4aaf5e47.jpg,,,,,,
64702,Ladestation Thürachstraße 4,47.91759600,7.68892900,Thürachstraße 4,79189,Bad Krozingen,0,1.0,,,,badenova AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64703,Ladestation Bahnhofstrasse 1*3,48.06857700,7.88192800,Bahnhofstrasse 1,79211,Denzlingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64704,Ladestation Hauptstr. 110,48.06668000,7.88155800,Hauptstr. 110,79211,Denzlingen ,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64705,Ladestation Fischerinsel 6,47.96395000,7.76889000,Fischerinsel 6,79227,Schallstadt,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64706,Ladestation Kirchstrasse 16,47.96117000,7.76460000,Kirchstrasse 16,79227,Schallstadt,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64707,Ladestation Waldseemueller-Str.1,47.96147000,7.75680000,Waldseemueller-Str.1,79227,Schallstadt,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64708,Ladestation Hans-Scherlin-Straße 3a,47.92082000,7.73864000,Hans-Scherlin-Straße 3a,79238,Ehrenkirchen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64709,Ladestation Jengerstraße 4,47.91829000,7.74570000,Jengerstraße 4,79238,Ehrenkirchen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64710,Ladestation Herrenstrasse 11,47.92345800,7.74038900,Herrenstrasse 11,79238,Ehrenkirchen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64711,Ladestation Friedhofweg 10,47.96633300,7.82578000,Friedhofweg 10,79249,Merzhausen,0,1.0,,,,badenova AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64712,Ladestation Feldkircher Straße 17,47.93654000,7.62827000,Feldkircher Straße 17,79258,Hartheim am Rhein,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64713,Ladestation Autohof Bremgarten an der BAB 5*4,47.90905500,7.59256500,Autohof Bremgarten an der BAB 5,79258,Hartheim am Rhein,0,1.0,,,,Charge-ON GmbH,NOT.SPECIFIED,NOT.SPECIFIED,HYPERCHARGE,COMBO,,1.0,,,,,,,,
64714,Ladestation Autohof Bremgarten an der BAB 5*3,47.90905500,7.59256500,Autohof Bremgarten an der BAB 5,79258,Hartheim am Rhein,0,1.0,,,,Charge-ON GmbH,NOT.SPECIFIED,NOT.SPECIFIED,HYPERCHARGE,COMBO,,1.0,,,,,,,,
64715,Ladestation Autohof Bremgarten an der BAB 5*1,47.90905500,7.59256500,Autohof Bremgarten an der BAB 5,79258,Hartheim am Rhein,0,1.0,,,,Charge-ON GmbH,NOT.SPECIFIED,NOT.SPECIFIED,HYPERCHARGE,COMBO,,1.0,,,,,,,,
64716,Ladestation Autohof Bremgarten an der BAB 5*2,47.90905500,7.59256500,Autohof Bremgarten an der BAB 5,79258,Hartheim am Rhein,0,1.0,,,,Charge-ON GmbH,NOT.SPECIFIED,NOT.SPECIFIED,HYPERCHARGE,COMBO,,1.0,,,,,,,,
64717,Ladestation Rathausplatz 7,48.00698800,8.09221800,Rathausplatz 7,79274,St. Märgen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64718,Ladestation Wagensteigstr. 9,48.00716600,8.09225900,Wagensteigstr. 9,79274,St. Märgen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64719,Ladestation Hexentalstraße 56,47.92043100,7.78717900,Hexentalstraße 56,79283,Bollschweil,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64720,Ladestation Bahnhofstraße 8,48.05153100,7.72701900,Bahnhofstraße 8,79288,Gottenheim,0,1.0,,,,badenova AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64721,Ladestation Bohrerstraße 11,48.28651200,8.18755600,Bohrerstraße 11,79289,Horben,0,1.0,,,,badenova AG & Co. KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64722,Ladestation Hauptstraße 64,47.84033900,7.70873400,Hauptstraße 64,79295,Sulzburg,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64723,Ladestation Kirchweg 2,47.94636300,7.81380700,Kirchweg 2,79299,Wittnau,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64724,Ladestation Am Gaswerk 5,48.11867000,7.84749200,Am Gaswerk 5,79312,Emmendingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64725,Ladestation Karl-Bautz-Str,48.11807000,7.84825100,Karl-Bautz-Str,79312,Emmendingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64726,Ladestation Rosenweg ,48.10524400,7.86103900,Rosenweg ,79312,Emmendingen ,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64727,Ladestation Cornelia-Passage 7,48.12023100,7.84845500,Cornelia-Passage 7,79312,Emmendingen ,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64728,Ladestation Riegeler Str. 12,48.12836300,7.80877900,Riegeler Str. 12,79331,Teningen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64729,Ladestation An der Schwemme 4,47.71332800,7.65951400,An der Schwemme 4,79400,Kandern,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64730,Ladestation Im Winckel 1,47.75673000,7.57577000,Im Winckel 1,79418,Schliengen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64731,Ladestation Hauptstraße 24,47.89026000,7.65442200,Hauptstraße 24,79427,Eschbach,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64732,Ladestation Bahnhofstrasse 1*1,47.61486500,7.66569600,Bahnhofstrasse 1,79539,Lörrach,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64733,Ladestation Hangstraße 46 ,47.61746000,7.67644000,Hangstraße 46 ,79539,Lörrach,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64734,Ladestation Brückenstrasse 3,47.64204000,7.69560000,Brückenstrasse 3,79541,Lörrach,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64735,Ladestation Beim Haagensteg 10,47.63188000,7.67885000,Beim Haagensteg 10,79541,Lörrach,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64736,Ladestation Bodenackerstr. 7,47.63836000,7.67758000,Bodenackerstr. 7,79541,Lörrach,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64737,Ladestation Haupstr. 304,47.59248500,7.61196400,Haupstr. 304,79576,Weil am Rhein,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64738,Ladestation Am Wasserwerk 2,47.58553000,7.61592000,Am Wasserwerk 2,79576,Weil am Rhein,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64739,Ladestation Charles-Eames-Straße2,47.60254000,7.61675000,Charles-Eames-Straße2,79576,Weil am Rhein,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64740,Ladestation Hardstraße 4,47.58989000,7.60305000,Hardstraße 4,79576,Weil am Rhein,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64741,Ladestation Bahnhofstraße 2,47.64165300,7.74077800,Bahnhofstraße 2,79585,Steinen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64742,Ladestation Am Dreispitz 6,47.62560300,7.61176400,Am Dreispitz 6,79589,Binzen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64743,Ladestation Riehenstrasse 5,47.58698600,7.69606800,Riehenstrasse 5,79594,Inzlingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64744,Ladestation Nettenbergstraße 1,47.57028300,7.75120700,Nettenbergstraße 1,79618,Rheinfelden (Baden),0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64745,Ladestation Schönenbergerstrasse 10,47.57386700,7.80118100,Schönenbergerstrasse 10,79618,Rheinfelden (Baden),0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64746,Ladestation Scheffelstrasse 2,47.55122010,7.65997950,Scheffelstrasse 2,79639,Grenzach-Wyhlen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64747,Ladestation Rheinfelderstr. 19,47.54958200,7.69271000,Rheinfelderstr. 19,79639,Grenzach-Wyhlen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64748,Ladestation Bahnhofstrasse 1*2,47.54646000,7.69093000,Bahnhofstrasse 1,79639,Grenzach-Wyhlen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64749,Ladestation Hauptstrasse 23,47.64950900,7.82009300,Hauptstrasse 23,79650,Schopfheim,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
64750,Ladestation Hohe Flum 20B,47.64586000,7.80018000,Hohe Flum 20B,79650,Schopfheim,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
